SL,ID,Year,  Market Capitalization  ,Market Cap Growth,de,df,roe,roa,roic,ta,cc,ffr,lf,ni,nig,tag,cg,ffrg,lfg
1,BOKF,2004,"2,889,069,788",0.30743,1.94645,8.43194,0.135,0.013,0.017,0.06269718,0.05064302,1.171935484,1.065023483,179023000,0.13048,0.06269718,0.05064302,1.171935484,1.065023483
1,BOKF,2005,"3,023,672,153",0.04659,1.74653,9.0978,0.135,0.013,0.018,0.03770142,0.038972171,2.000967742,1.224294601,201505000,0.12558,0.03770142,0.038972171,2.000967742,1.224294601
1,BOKF,2006,"3,676,927,974",0.21605,1.88263,14.24817,0.13,0.012,0.017,0.02666631,0.032639133,1.080967742,0.671091796,212977000,0.05693,0.02666631,0.032639133,1.080967742,0.671091796
1,BOKF,2007,"3,470,470,088",-0.05615,2.40312,16.25542,0.118,0.011,0.015,0.02634684,0.013461014,-0.993548387,-0.776062595,217664000,0.02201,0.02634684,0.013461014,-0.993548387,-0.776062595
1,BOKF,2008,"2,724,327,015",-0.215,2.67886,40.67754,0.079,0.007,0.008,0.92001516,0.067851275,-4.089354839,-10.79813249,153232000,-0.29602,0.92001516,0.067851275,-4.089354839,-10.79813249
1,BOKF,2009,"3,217,462,633",0.18101,2.26839,17.85534,0.096,0.009,0.011,-0.00158462,0.051538923,-0.037096774,-23.4155207,200578000,0.30898,-0.00158462,0.051538923,-0.037096774,-23.4155207
1,BOKF,2010,"3,636,066,128",0.1301,1.39431,10.37485,0.101,0.01,0.014,0.07526413,0.057877427,0.06516129,6.06811579,246754000,0.23021,0.07526413,0.057877427,0.06516129,6.06811579
1,BOKF,2011,"3,735,591,003",0.02737,1.00701,7.03148,0.107,0.012,0.017,0.18930096,0.085119028,-0.111612903,8.73132471,285875000,0.15854,0.18930096,0.085119028,-0.111612903,8.73132471
1,BOKF,2012,"3,715,008,179",-0.00551,1.03245,4.57368,0.121,0.013,0.019,0.00338707,0.081273135,0.092903226,4.94387983,351191000,0.22848,0.00338707,0.081273135,0.092903226,4.94387983
1,BOKF,2013,"4,561,992,571",0.22799,1.01644,4.07427,0.106,0.012,0.016,0.31913634,0.061679646,-0.079354839,7.899735023,316609000,-0.09847,0.31913634,0.061679646,-0.079354839,7.899735023
1,BOKF,2014,"4,163,023,380",-0.08746,1.12843,-52.72263,0.091,0.01,0.015,0.11914151,0.075446636,0.037419355,4.565764439,292435000,-0.07635,0.11914151,0.075446636,0.037419355,4.565764439
1,BOKF,2015,"4,048,562,123",-0.02749,1.94328,27.74269,0.087,0.009,0.013,-0.0023696,0.064467186,0.118064516,1.082028275,288565000,-0.01323,-0.0023696,0.064467186,0.118064516,1.082028275
1,BOKF,2016,"5,473,204,100",0.35189,1.74582,-61.58961,0.07,0.007,0.009,-0.00585918,0.057874364,0.299354839,1.23973597,232668000,-0.19371,-0.00585918,0.057874364,0.299354839,1.23973597
1,BOKF,2017,"6,042,970,484",0.1041,1.67494,24.58061,0.097,0.01,0.015,-0.00303749,0.067805067,0.761612903,0.431470995,334644000,0.43829,-0.00303749,0.067805067,0.761612903,0.431470995
1,BOKF,2018,"4,798,294,139",-0.20597,1.67386,-12.21543,0.118,0.013,0.014,-0.08514775,0.061834403,0.972580645,0.101179986,445646000,0.3317,-0.08514775,0.061834403,0.972580645,0.101179986
1,BOKF,2019,"6,192,990,074",0.29066,1.77547,-10.83433,0.106,0.012,0.013,0.00790062,0.049918222,-0.723225806,0.01556497,500758000,0.12367,0.00790062,0.049918222,-0.723225806,0.01556497
1,BOKF,2020,"4,814,543,444",-0.22258,0.72563,-7.89122,0.084,0.009,0.011,0.57560369,0.143210333,-1.460967742,-7.588985688,435030000,-0.13126,0.57560369,0.143210333,-1.460967742,-7.588985688
1,BOKF,2021,"7,236,272,634",0.503,0.46505,-0.66842,0.116,0.013,0.017,0.17559228,0.071445957,-0.010322581,15.91849214,618121000,0.42087,0.17559228,0.071445957,-0.010322581,15.91849214
2,ABCB,2004,"204,466,281",0.29803,1.26893,8.22153,0.111,0.011,0.016,0.06269718,0.05064302,1.171935484,1.065023483,13101000,0.090840966,0.06269718,0.05064302,1.171935484,1.065023483
2,ABCB,2005,"235,421,261",0.15139,1.05614,8.37829,0.105,0.01,0.015,0.03770142,0.038972171,2.000967742,1.224294601,13728000,0.047858942,0.03770142,0.038972171,2.000967742,1.224294601
2,ABCB,2006,"367,275,379",0.56008,0.74806,4.71562,0.138,0.012,0.018,0.02666631,0.032639133,1.080967742,0.671091796,22128000,0.611888112,0.02666631,0.032639133,1.080967742,0.671091796
2,ABCB,2007,"228,134,172",-0.37885,0.77111,20.00461,0.081,0.007,0.011,0.02634684,0.013461014,-0.993548387,-0.776062595,15153000,-0.315211497,0.02634684,0.013461014,-0.993548387,-0.776062595
2,ABCB,2008,"160,754,327",-0.29535,0.59194,8.94645,-0.021,-0.002,-0.003,0.92001516,0.067851275,-4.089354839,-10.79813249,-3916000,-1.258430674,0.92001516,0.067851275,-4.089354839,-10.79813249
2,ABCB,2009,"97,978,113",-0.39051,0.51047,5.29998,-0.2,-0.019,-0.016,-0.00158462,0.051538923,-0.037096774,-23.4155207,-41789000,9.671348315,-0.00158462,0.051538923,-0.037096774,-23.4155207
2,ABCB,2010,"249,008,185",1.54147,0.56307,3.70682,-0.028,-0.003,-0.003,0.07526413,0.057877427,0.06516129,6.06811579,-3989000,-0.904544258,0.07526413,0.057877427,0.06516129,6.06811579
2,ABCB,2011,"244,168,442",-0.01944,0.34018,2.83003,0.063,0.006,0.012,0.18930096,0.085119028,-0.111612903,8.73132471,21093000,-6.287791426,0.18930096,0.085119028,-0.111612903,8.73132471
2,ABCB,2012,"297,501,109",0.21843,0.33112,-5.66804,0.037,0.004,0.008,0.00338707,0.081273135,0.092903226,4.94387983,14435000,-0.315649742,0.00338707,0.081273135,0.092903226,4.94387983
2,ABCB,2013,"504,645,295",0.69628,1.05322,18.19816,0.062,0.006,0.01,0.31913634,0.061679646,-0.079354839,7.899735023,20018000,0.386768272,0.31913634,0.061679646,-0.079354839,7.899735023
2,ABCB,2014,"722,037,733",0.43078,0.59426,-21.55331,0.113,0.01,0.014,0.11914151,0.075446636,0.037419355,4.565764439,38723000,0.934409032,0.11914151,0.075446636,0.037419355,4.565764439
2,ABCB,2015,"1,094,346,017",0.51564,0.33503,-4.59217,0.082,0.008,0.012,-0.0023696,0.064467186,0.118064516,1.082028275,40847000,0.054851122,-0.0023696,0.064467186,0.118064516,1.082028275
2,ABCB,2016,"1,522,510,866",0.39125,0.97466,-7.83172,0.115,0.011,0.016,-0.00585918,0.057874364,0.299354839,1.23973597,72100000,0.76512351,-0.00585918,0.057874364,0.299354839,1.23973597
2,ABCB,2017,"1,794,536,562",0.17867,0.45588,-5.53105,0.093,0.01,0.016,-0.00303749,0.067805067,0.761612903,0.431470995,73548000,0.020083218,-0.00303749,0.067805067,0.761612903,0.431470995
2,ABCB,2018,"1,504,353,915",-0.1617,0.17945,-2.21059,0.095,0.012,0.015,-0.08514775,0.061834403,0.972580645,0.101179986,121027000,0.645551205,-0.08514775,0.061834403,0.972580645,0.101179986
2,ABCB,2019,"2,963,376,941",0.96987,0.62638,-1.63485,0.082,0.011,0.015,0.00790062,0.049918222,-0.723225806,0.01556497,161441000,0.333925488,0.00790062,0.049918222,-0.723225806,0.01556497
2,ABCB,2020,"2,645,505,086",-0.10727,0.21198,0.71849,0.104,0.013,0.018,0.57560369,0.143210333,-1.460967742,-7.588985688,261988000,0.622809571,0.57560369,0.143210333,-1.460967742,-7.588985688
2,ABCB,2021,"3,459,476,289",0.30768,0.29397,-60.77017,0.132,0.017,0.027,0.17559228,0.071445957,-0.010322581,15.91849214,376913000,0.43866513,0.17559228,0.071445957,-0.010322581,15.91849214
3,SFNC,2004,"422,699,818",0.08867,0.8472,6.99335,0.105,0.01,0.015,0.06269718,0.05064302,1.171935484,1.065023483,24446000,0.02757,0.06269718,0.05064302,1.171935484,1.065023483
3,SFNC,2005,"396,930,003",-0.06096,0.8287,7.53264,0.113,0.011,0.016,0.03770142,0.038972171,2.000967742,1.224294601,26962000,0.10292,0.03770142,0.038972171,2.000967742,1.224294601
3,SFNC,2006,"446,091,259",0.12385,0.75077,6.00003,0.109,0.011,0.015,0.02666631,0.032639133,1.080967742,0.671091796,27481000,0.01925,0.02666631,0.032639133,1.080967742,0.671091796
3,SFNC,2007,"369,098,943",-0.17259,0.78144,8.96739,0.103,0.01,0.015,0.02634684,0.013461014,-0.993548387,-0.776062595,27360000,-0.0044,0.02634684,0.013461014,-0.993548387,-0.776062595
3,SFNC,2008,"411,369,726",0.11452,0.95305,10.37202,0.095,0.009,0.013,0.92001516,0.067851275,-4.089354839,-10.79813249,26910000,-0.01645,0.92001516,0.067851275,-4.089354839,-10.79813249
3,SFNC,2009,"390,468,542",-0.05081,0.72559,10.56696,0.08,0.009,0.012,-0.00158462,0.051538923,-0.037096774,-23.4155207,25210000,-0.06317,-0.00158462,0.051538923,-0.037096774,-23.4155207
3,SFNC,2010,"491,081,220",0.25767,0.69078,7.81906,0.097,0.012,0.019,0.07526413,0.057877427,0.06516129,6.06811579,37117000,0.47231,0.07526413,0.057877427,0.06516129,6.06811579
3,SFNC,2011,"469,670,462",-0.0436,0.57823,15.63372,0.063,0.008,0.012,0.18930096,0.085119028,-0.111612903,8.73132471,25374000,-0.31638,0.18930096,0.085119028,-0.111612903,8.73132471
3,SFNC,2012,"422,174,970",-0.10113,0.52736,6.33285,0.068,0.008,0.014,0.00338707,0.081273135,0.092903226,4.94387983,27684000,0.09104,0.00338707,0.081273135,0.092903226,4.94387983
3,SFNC,2013,"601,920,460",0.42576,0.60817,7.84229,0.058,0.006,0.01,0.31913634,0.061679646,-0.079354839,7.899735023,23231000,-0.16085,0.31913634,0.061679646,-0.079354839,7.899735023
3,SFNC,2014,"732,594,747",0.2171,0.49743,8.08576,0.079,0.008,0.012,0.11914151,0.075446636,0.037419355,4.565764439,35688000,0.53622,0.11914151,0.075446636,0.037419355,4.565764439
3,SFNC,2015,"1,537,700,527",1.09898,0.29926,4.28163,0.071,0.01,0.015,-0.0023696,0.064467186,0.118064516,1.082028275,74107000,1.07652,-0.0023696,0.064467186,0.118064516,1.082028275
3,SFNC,2016,"1,943,462,942",0.26388,0.3897,6.07263,0.087,0.012,0.019,-0.00585918,0.057874364,0.299354839,1.23973597,96790000,0.30608,-0.00585918,0.057874364,0.299354839,1.23973597
3,SFNC,2017,"2,624,932,509",0.35065,0.78819,19.60145,0.065,0.009,0.015,-0.00303749,0.067805067,0.761612903,0.431470995,92940000,-0.03978,-0.00303749,0.067805067,0.761612903,0.431470995
3,SFNC,2018,"2,227,273,634",-0.15149,0.79913,9.10156,0.099,0.013,0.016,-0.08514775,0.061834403,0.972580645,0.101179986,215713000,1.32099,-0.08514775,0.061834403,0.972580645,0.101179986
3,SFNC,2019,"2,589,384,771",0.16258,0.61427,9.75316,0.092,0.013,0.017,0.00790062,0.049918222,-0.723225806,0.01556497,237828000,0.10252,0.00790062,0.049918222,-0.723225806,0.01556497
3,SFNC,2020,"2,349,982,787",-0.09246,0.67998,10.67313,0.087,0.012,0.016,0.57560369,0.143210333,-1.460967742,-7.588985688,254852000,0.07158,0.57560369,0.143210333,-1.460967742,-7.588985688
3,SFNC,2021,"3,396,659,095",0.4454,0.58713,8.09844,0.089,0.011,0.015,0.17559228,0.071445957,-0.010322581,15.91849214,271109000,0.06379,0.17559228,0.071445957,-0.010322581,15.91849214
4,SASR,2004,"555,798,837",0.02794,1.85324,33.51581,0.073,0.006,0.005,0.06269718,0.05064302,1.171935484,1.065023483,14367000,-0.551955342,0.06269718,0.05064302,1.171935484,1.065023483
4,SASR,2005,"515,299,087",-0.07287,1.91561,12.30006,0.16,0.014,0.017,0.03770142,0.038972171,2.000967742,1.224294601,33098000,1.303751653,0.03770142,0.038972171,2.000967742,1.224294601
4,SASR,2006,"565,533,843",0.09749,1.47844,9.61175,0.143,0.013,0.016,0.02666631,0.032639133,1.080967742,0.671091796,32871000,-0.00685842,0.02666631,0.032639133,1.080967742,0.671091796
4,SASR,2007,"457,744,799",-0.1906,1.3513,9.74135,0.107,0.011,0.014,0.02634684,0.013461014,-0.993548387,-0.776062595,32262000,-0.018526969,0.02634684,0.013461014,-0.993548387,-0.776062595
4,SASR,2008,"358,817,003",-0.21612,1.33378,10.98921,0.046,0.005,0.005,0.92001516,0.067851275,-4.089354839,-10.79813249,15779000,-0.510910669,0.92001516,0.067851275,-4.089354839,-10.79813249
4,SASR,2009,"146,442,241",-0.59187,1.4338,22.52412,-0.051,-0.005,-0.008,-0.00158462,0.051538923,-0.037096774,-23.4155207,-14855000,-1.941441156,-0.00158462,0.051538923,-0.037096774,-23.4155207
4,SASR,2010,"442,523,264",2.02183,1.31757,10.13171,0.038,0.005,0.008,0.07526413,0.057877427,0.06516129,6.06811579,23520000,-2.583305284,0.07526413,0.057877427,0.06516129,6.06811579
4,SASR,2011,"422,667,882",-0.04487,1.30914,9.1673,0.079,0.009,0.013,0.18930096,0.085119028,-0.111612903,8.73132471,34102000,0.449914966,0.18930096,0.085119028,-0.111612903,8.73132471
4,SASR,2012,"483,579,284",0.14411,1.08992,10.88614,0.077,0.01,0.013,0.00338707,0.081273135,0.092903226,4.94387983,36554000,0.071901941,0.00338707,0.081273135,0.092903226,4.94387983
4,SASR,2013,"704,381,810",0.4566,1.40948,7.50557,0.09,0.011,0.015,0.31913634,0.061679646,-0.079354839,7.899735023,44422000,0.215243202,0.31913634,0.061679646,-0.079354839,7.899735023
4,SASR,2014,"653,066,411",-0.07285,1.46513,16.94971,0.074,0.009,0.012,0.11914151,0.075446636,0.037419355,4.565764439,38200000,-0.140065733,0.11914151,0.075446636,0.037419355,4.565764439
4,SASR,2015,"656,788,251",0.0057,1.58105,19.45984,0.087,0.01,0.013,-0.0023696,0.064467186,0.118064516,1.082028275,45355000,0.187303665,-0.0023696,0.064467186,0.118064516,1.082028275
4,SASR,2016,"955,346,104",0.45457,1.77131,11.15817,0.091,0.01,0.013,-0.00585918,0.057874364,0.299354839,1.23973597,48250000,0.063829787,-0.00585918,0.057874364,0.299354839,1.23973597
4,SASR,2017,"936,228,789",-0.02001,1.57,14.28282,0.096,0.01,0.015,-0.00303749,0.067805067,0.761612903,0.431470995,53209000,0.102777202,-0.00303749,0.067805067,0.761612903,0.431470995
4,SASR,2018,"1,113,312,852",0.18915,1.13631,8.8416,0.097,0.012,0.015,-0.08514775,0.061834403,0.972580645,0.101179986,100864000,0.895619162,-0.08514775,0.061834403,0.972580645,0.101179986
4,SASR,2019,"1,349,711,598",0.21234,0.82684,9.88225,0.104,0.014,0.018,0.00790062,0.049918222,-0.723225806,0.01556497,116433000,0.154356361,0.00790062,0.049918222,-0.723225806,0.01556497
4,SASR,2020,"1,514,231,184",0.12189,0.78187,8.39287,0.072,0.008,0.01,0.57560369,0.143210333,-1.460967742,-7.588985688,96953000,-0.16730652,0.57560369,0.143210333,-1.460967742,-7.588985688
4,SASR,2021,"2,193,379,454",0.44851,0.20649,1.53142,0.153,0.018,0.025,0.17559228,0.071445957,-0.010322581,15.91849214,235107000,1.424958485,0.17559228,0.071445957,-0.010322581,15.91849214
5,ZION,2004,"6,099,772,597",0.10664,1.76315,8.17973,0.151,0.013,0.019,0.06269718,0.05064302,1.171935484,1.065023483,405987000,0.20177,0.06269718,0.05064302,1.171935484,1.065023483
5,ZION,2005,"6,810,486,656",0.11651,1.24161,7.60779,0.148,0.014,0.02,0.03770142,0.038972171,2.000967742,1.224294601,480121000,0.1826,0.03770142,0.038972171,2.000967742,1.224294601
5,ZION,2006,"8,814,972,268",0.29432,1.40449,7.6093,0.126,0.013,0.019,0.02666631,0.032639133,1.080967742,0.671091796,583125000,0.214537585,0.02666631,0.032639133,1.080967742,0.671091796
5,ZION,2007,"4,994,872,855",-0.43336,1.29885,10.71114,0.091,0.01,0.014,0.02634684,0.013461014,-0.993548387,-0.776062595,493745000,-0.153277599,0.02634684,0.013461014,-0.993548387,-0.776062595
5,ZION,2008,"2,827,070,484",-0.43401,0.69802,4.19234,-0.051,-0.005,-0.006,0.92001516,0.067851275,-4.089354839,-10.79813249,-266269000,-1.539284448,0.92001516,0.067851275,-4.089354839,-10.79813249
5,ZION,2009,"1,773,232,966",-0.37277,0.52412,3.10366,-0.218,-0.023,-0.031,-0.00158462,0.051538923,-0.037096774,-23.4155207,-1216111000,3.567227127,-0.00158462,0.051538923,-0.037096774,-23.4155207
5,ZION,2010,"4,311,917,252",1.43167,0.43227,2.0637,-0.065,-0.008,-0.008,0.07526413,0.057877427,0.06516129,6.06811579,-292728000,-0.759291709,0.07526413,0.057877427,0.06516129,6.06811579
5,ZION,2011,"3,000,246,638",-0.3042,0.38328,2.70142,0.022,0.003,0.011,0.18930096,0.085119028,-0.111612903,8.73132471,323804000,-2.106159985,0.18930096,0.085119028,-0.111612903,8.73132471
5,ZION,2012,"3,941,218,226",0.31363,0.44443,4.03077,0.029,0.003,0.011,0.00338707,0.081273135,0.092903226,4.94387983,349516000,0.07940606,0.00338707,0.081273135,0.092903226,4.94387983
5,ZION,2013,"5,531,072,411",0.40339,0.40435,3.50144,0.045,0.005,0.009,0.31913634,0.061679646,-0.079354839,7.899735023,263791000,-0.245267742,0.31913634,0.061679646,-0.079354839,7.899735023
5,ZION,2014,"5,785,598,476",0.04602,0.18136,6.53413,0.047,0.006,0.013,0.11914151,0.075446636,0.037419355,4.565764439,398462000,0.510521587,0.11914151,0.075446636,0.037419355,4.565764439
5,ZION,2015,"5,577,240,287",-0.03601,0.15443,3.77639,0.033,0.004,0.009,-0.0023696,0.064467186,0.118064516,1.082028275,309000000,-0.224518273,-0.0023696,0.064467186,0.118064516,1.082028275
5,ZION,2016,"8,768,023,667",0.57211,0.17841,3.405,0.054,0.007,0.012,-0.00585918,0.057874364,0.299354839,1.23973597,469000000,0.517799353,-0.00585918,0.057874364,0.299354839,1.23973597
5,ZION,2017,"10,152,976,134",0.15795,0.69788,7.06061,0.071,0.008,0.014,-0.00303749,0.067805067,0.761612903,0.431470995,592000000,0.262260128,-0.00303749,0.067805067,0.761612903,0.431470995
5,ZION,2018,"7,829,621,341",-0.22883,0.84151,6.09074,0.112,0.013,0.016,-0.08514775,0.061834403,0.972580645,0.101179986,884000000,0.493243243,-0.08514775,0.061834403,0.972580645,0.101179986
5,ZION,2019,"8,850,483,871",0.13038,0.51353,6.51034,0.104,0.011,0.014,0.00790062,0.049918222,-0.723225806,0.01556497,816000000,-0.076923077,0.00790062,0.049918222,-0.723225806,0.01556497
5,ZION,2020,"7,124,663,687",-0.195,0.36875,5.30657,0.066,0.007,0.009,0.57560369,0.143210333,-1.460967742,-7.588985688,539000000,-0.339460784,0.57560369,0.143210333,-1.460967742,-7.588985688
5,ZION,2021,"9,882,232,323",0.38705,0.2566,4.52719,0.141,0.012,0.018,0.17559228,0.071445957,-0.010322581,15.91849214,1129000000,1.094619666,0.17559228,0.071445957,-0.010322581,15.91849214
6,ASB,2004,"3,669,222,240",0.16966,2.742,16.109,0.165,0.015,0.018,0.06269718,0.05064302,1.171935484,1.065023483,258286000,0.129578364,0.06269718,0.05064302,1.171935484,1.065023483
6,ASB,2005,"4,442,056,771",0.21063,2.587,19.249,0.152,0.015,0.018,0.03770142,0.038972171,2.000967742,1.224294601,320161000,0.239560023,0.03770142,0.038972171,2.000967742,1.224294601
6,ASB,2006,"4,545,177,153",0.02321,1.832,13.185,0.14,0.015,0.018,0.02666631,0.032639133,1.080967742,0.671091796,316645000,-0.010981975,0.02666631,0.032639133,1.080967742,0.671091796
6,ASB,2007,"3,442,338,301",-0.24264,2.185,19.845,0.126,0.014,0.017,0.02634684,0.013461014,-0.993548387,-0.776062595,285752000,-0.097563518,0.02634684,0.013461014,-0.993548387,-0.776062595
6,ASB,2008,"2,673,019,213",-0.22349,1.935,13.695,0.066,0.007,0.008,0.92001516,0.067851275,-4.089354839,-10.79813249,168452000,-0.410495815,0.92001516,0.067851275,-4.089354839,-10.79813249
6,ASB,2009,"1,407,824,203",-0.47332,1.161,32.114,-0.056,-0.007,-0.011,-0.00158462,0.051538923,-0.037096774,-23.4155207,-131859000,-1.782768979,-0.00158462,0.051538923,-0.037096774,-23.4155207
6,ASB,2010,"2,621,835,427",0.86233,1.001,6.657,-0.01,-0.001,-0.002,0.07526413,0.057877427,0.06516129,6.06811579,-856000,-0.993508217,0.07526413,0.057877427,0.06516129,6.06811579
6,ASB,2011,"1,938,111,257",-0.26078,1.288,15.834,0.039,0.005,0.008,0.18930096,0.085119028,-0.111612903,8.73132471,139699000,-164.1997664,0.18930096,0.085119028,-0.111612903,8.73132471
6,ASB,2012,"2,252,209,691",0.16206,1.138,12.541,0.059,0.008,0.011,0.00338707,0.081273135,0.092903226,4.94387983,178973000,0.281133007,0.00338707,0.081273135,0.092903226,4.94387983
6,ASB,2013,"2,828,005,714",0.25566,1.324,9.332,0.063,0.008,0.011,0.31913634,0.061679646,-0.079354839,7.899735023,188692000,0.054304281,0.31913634,0.061679646,-0.079354839,7.899735023
6,ASB,2014,"2,831,485,133",0.00123,1.785,33.521,0.065,0.007,0.01,0.11914151,0.075446636,0.037419355,4.565764439,190509000,0.009629449,0.11914151,0.075446636,0.037419355,4.565764439
6,ASB,2015,"2,818,647,956",-0.00453,1.247,14.238,0.063,0.007,0.009,-0.0023696,0.064467186,0.118064516,1.082028275,188301000,-0.011590004,-0.0023696,0.064467186,0.118064516,1.082028275
6,ASB,2016,"3,716,593,834",0.31857,1.315,7.17,0.066,0.007,0.009,-0.00585918,0.057874364,0.299354839,1.23973597,200274000,0.063584368,-0.00585918,0.057874364,0.299354839,1.23973597
6,ASB,2017,"3,839,585,996",0.03309,1.324,9.912,0.072,0.007,0.01,-0.00303749,0.067805067,0.761612903,0.431470995,229264000,0.14475169,-0.00303749,0.067805067,0.761612903,0.431470995
6,ASB,2018,"3,280,832,984",-0.14552,1.285,10.511,0.091,0.01,0.011,-0.08514775,0.061834403,0.972580645,0.101179986,333563000,0.454929688,-0.08514775,0.061834403,0.972580645,0.101179986
6,ASB,2019,"3,511,895,740",0.07043,1.145,8.278,0.086,0.009,0.012,0.00790062,0.049918222,-0.723225806,0.01556497,326789000,-0.020308008,0.00790062,0.049918222,-0.723225806,0.01556497
6,ASB,2020,"2,618,708,034",-0.25433,0.651,4.915,0.079,0.008,0.009,0.57560369,0.143210333,-1.460967742,-7.588985688,306771000,-0.061256652,0.57560369,0.143210333,-1.460967742,-7.588985688
6,ASB,2021,"3,390,178,979",0.2946,0.581,4.661,0.088,0.01,0.013,0.17559228,0.071445957,-0.010322581,15.91849214,350994000,0.14415639,0.17559228,0.071445957,-0.010322581,15.91849214
7,UBSI,2004,1645284215,0.20475,2.28139,15.75273,0.156,0.015,0.018,0.06269718,0.05064302,1.171935484,1.065023483,97762000,0.24119,0.06269718,0.05064302,1.171935484,1.065023483
7,UBSI,2005,1485311730,-0.09723,2.21056,12.78505,0.158,0.015,0.02,0.03770142,0.038972171,2.000967742,1.224294601,100409000,0.02708,0.03770142,0.038972171,2.000967742,1.224294601
7,UBSI,2006,1590802809,0.07102,1.86324,13.69276,0.14,0.013,0.017,0.02666631,0.032639133,1.080967742,0.671091796,89249000,-0.11115,0.02666631,0.032639133,1.080967742,0.671091796
7,UBSI,2007,1210811420,-0.23887,2.37812,23.08754,0.13,0.013,0.016,0.02634684,0.013461014,-0.993548387,-0.776062595,90674000,0.01597,0.02634684,0.013461014,-0.993548387,-0.776062595
7,UBSI,2008,1439670820,0.18901,2.2139,14.62627,0.114,0.011,0.013,0.92001516,0.067851275,-4.089354839,-10.79813249,86954000,-0.04103,0.92001516,0.067851275,-4.089354839,-10.79813249
7,UBSI,2009,867159527,-0.39767,1.30639,20.42453,0.089,0.008,0.009,-0.00158462,0.051538923,-0.037096774,-23.4155207,67298000,-0.22605,-0.00158462,0.051538923,-0.037096774,-23.4155207
7,UBSI,2010,1273293944,0.46835,0.73098,5.94158,0.092,0.01,0.014,0.07526413,0.057877427,0.06516129,6.06811579,71947000,0.06908,0.07526413,0.057877427,0.06516129,6.06811579
7,UBSI,2011,1419314885,0.11468,0.61943,5.42747,0.085,0.01,0.015,0.18930096,0.085119028,-0.111612903,8.73132471,75610000,0.05091,0.18930096,0.085119028,-0.111612903,8.73132471
7,UBSI,2012,1223700753,-0.13782,0.60457,4.74332,0.084,0.01,0.015,0.00338707,0.081273135,0.092903226,4.94387983,82607000,0.09254,0.00338707,0.081273135,0.092903226,4.94387983
7,UBSI,2013,1585541560,0.29569,0.96613,7.37829,0.084,0.01,0.015,0.31913634,0.061679646,-0.079354839,7.899735023,85628000,0.03657,0.31913634,0.061679646,-0.079354839,7.899735023
7,UBSI,2014,2591705679,0.63459,0.93045,9.9339,0.079,0.011,0.016,0.11914151,0.075446636,0.037419355,4.565764439,129888000,0.51689,0.11914151,0.075446636,0.037419355,4.565764439
7,UBSI,2015,2573512150,-0.00702,0.8398,8.43544,0.081,0.011,0.017,-0.0023696,0.064467186,0.118064516,1.082028275,137959000,0.06214,-0.0023696,0.064467186,0.118064516,1.082028275
7,UBSI,2016,3536037182,0.37401,0.61795,8.42338,0.073,0.011,0.016,-0.00585918,0.057874364,0.299354839,1.23973597,147083000,0.06614,-0.00585918,0.057874364,0.299354839,1.23973597
7,UBSI,2017,3648486699,0.0318,0.56829,7.68638,0.05,0.008,0.017,-0.00303749,0.067805067,0.761612903,0.431470995,150581000,0.02378,-0.00303749,0.067805067,0.761612903,0.431470995
7,UBSI,2018,3210052778,-0.12017,0.56908,6.23763,0.079,0.013,0.018,-0.08514775,0.061834403,0.972580645,0.101179986,256342000,0.70235,-0.08514775,0.061834403,0.972580645,0.101179986
7,UBSI,2019,3925774275,0.22296,0.67602,16.11264,0.078,0.013,0.017,0.00790062,0.049918222,-0.723225806,0.01556497,260099000,0.01466,0.00790062,0.049918222,-0.723225806,0.01556497
7,UBSI,2020,4204300075,0.07095,0.25127,8.58576,0.072,0.012,0.016,0.57560369,0.143210333,-1.460967742,-7.588985688,289023000,0.1112,0.57560369,0.143210333,-1.460967742,-7.588985688
7,UBSI,2021,"4,687,490,899",0.11493,0.21891,1.73377,0.082,0.013,0.02,0.17559228,0.071445957,-0.010322581,15.91849214,367738000,0.27235,0.17559228,0.071445957,-0.010322581,15.91849214
8,UCBI,2004,983855146,0.2646,2.47488,52.09919,0.134,0.01,0.014,0.06269718,0.05064302,1.171935484,1.065023483,46582000,#REF!,0.06269718,0.05064302,1.171935484,1.065023483
8,UCBI,2005,1031181367,0.0481,1.84132,10.01411,0.133,0.01,0.014,0.03770142,0.038972171,2.000967742,1.224294601,56719000,0.217616247,0.03770142,0.038972171,2.000967742,1.224294601
8,UCBI,2006,1311502472,0.27184,1.08326,31.07675,0.129,0.011,0.016,0.02666631,0.032639133,1.080967742,0.671091796,68815000,0.21326187,0.02666631,0.032639133,1.080967742,0.671091796
8,UCBI,2007,756953263,-0.42284,1.5221,17.74663,0.074,0.007,0.011,0.02634684,0.013461014,-0.993548387,-0.776062595,57993000,-0.157262225,0.02634684,0.013461014,-0.993548387,-0.776062595
8,UCBI,2008,651332125,-0.13953,0.50003,4.47895,-0.073,-0.008,-0.012,0.92001516,0.067851275,-4.089354839,-10.79813249,-63450000,-2.094097563,0.92001516,0.067851275,-4.089354839,-10.79813249
8,UCBI,2009,318460665,-0.51106,0.38028,2.92001,-0.257,-0.029,-0.039,-0.00158462,0.051538923,-0.037096774,-23.4155207,-228327000,2.598534279,-0.00158462,0.051538923,-0.037096774,-23.4155207
8,UCBI,2010,184266674,-0.42138,0.65376,2.63265,-0.692,-0.069,-0.06,0.07526413,0.057877427,0.06516129,6.06811579,-502344000,1.20010774,0.07526413,0.057877427,0.06516129,6.06811579
